postcode,locality,state,LGA,SA3_NAME_2016,SA2_Code,SA2_Name,suburb
3551,NEWBRIDGE,VIC,Strathbogie,Loddon - Elmore,202031033.0,Loddon,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,PAINSWICK,VIC,Strathbogie,Maryborough - Pyrenees,201031017.0,Maryborough Region,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,PILCHERS BRIDGE,VIC,Strathbogie,Heathcote - Castlemaine - Kyneton,202021026.0,Bendigo Region - South,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,SEDGWICK,VIC,Strathbogie,Heathcote - Castlemaine - Kyneton,202021026.0,Bendigo Region - South,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,STRATHFIELDSAYE,VIC,Strathbogie,Bendigo,202011024.0,Strathfieldsaye,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,TARNAGULLA,VIC,Strathbogie,Loddon - Elmore,202031033.0,Loddon,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,TOOLLEEN,VIC,Strathbogie,Campaspe,216011410.0,Rushworth,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,WAANYARRA,VIC,Strathbogie,Loddon - Elmore,202031033.0,Loddon,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,WELLSFORD,VIC,Strathbogie,Loddon - Elmore,202031032.0,Bendigo Region - North,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3551,WOODSTOCK ON LODDON,VIC,Strathbogie,Loddon - Elmore,202031033.0,Loddon,"['ARNOLD', 'ARNOLD WEST', 'ASCOT', 'AXE CREEK', 'AXEDALE', 'BAGSHOT', 'BAGSHOT NORTH', 'BENDIGO FORWARD', 'CORNELLA', 'CREEK VIEW', 'EMU CREEK', 'EPPALOCK', 'EPSOM', 'HUNTLY', 'HUNTLY NORTH', 'JUNORTOUN', 'KIMBOLTON', 'LAKE EPPALOCK', 'LLANELLY', 'LOCKWOOD', 'LOCKWOOD SOUTH', 'LONGLEA', 'MAIDEN GULLY', 'MANDURANG', 'MANDURANG SOUTH', 'MURPHYS CREEK', 'MYOLA', 'MYRTLE CREEK', 'NEWBRIDGE', 'PAINSWICK', 'SEDGWICK', 'STRATHFIELDSAYE', 'TARNAGULLA', 'TOOLLEEN', 'WAANYARRA', 'WELLSFORD', 'WOODSTOCK ON LODDON']"
3552,BENDIGO,VIC,Campaspe,Bendigo,202011018.0,Bendigo,['BENDIGO']
3554,BENDIGO DC,VIC,Moira,Bendigo,202011018.0,Bendigo,['BENDIGO DC']
3555,BIG HILL,VIC,Greater Bendigo,Bendigo,202011022.0,Kangaroo Flat - Golden Square,"['BIG HILL', 'GOLDEN GULLY', 'GOLDEN SQUARE', 'KANGAROO FLAT', 'LANSELL PLAZA']"
3555,GOLDEN GULLY,VIC,Greater Bendigo,Bendigo,202011022.0,Kangaroo Flat - Golden Square,"['BIG HILL', 'GOLDEN GULLY', 'GOLDEN SQUARE', 'KANGAROO FLAT', 'LANSELL PLAZA']"
3555,GOLDEN SQUARE,VIC,Greater Bendigo,Bendigo,202011022.0,Kangaroo Flat - Golden Square,"['BIG HILL', 'GOLDEN GULLY', 'GOLDEN SQUARE', 'KANGAROO FLAT', 'LANSELL PLAZA']"
3555,KANGAROO FLAT,VIC,Greater Bendigo,Bendigo,202011022.0,Kangaroo Flat - Golden Square,"['BIG HILL', 'GOLDEN GULLY', 'GOLDEN SQUARE', 'KANGAROO FLAT', 'LANSELL PLAZA']"
3555,LANSELL PLAZA,VIC,Greater Bendigo,Bendigo,202011022.0,Kangaroo Flat - Golden Square,"['BIG HILL', 'GOLDEN GULLY', 'GOLDEN SQUARE', 'KANGAROO FLAT', 'LANSELL PLAZA']"
3555,SPECIMEN HILL,VIC,Greater Bendigo,Bendigo,202011022.0,Kangaroo Flat - Golden Square,"['BIG HILL', 'GOLDEN GULLY', 'GOLDEN SQUARE', 'KANGAROO FLAT', 'LANSELL PLAZA']"
3556,CALIFORNIA GULLY,VIC,Loddon,Bendigo,202011019.0,California Gully - Eaglehawk,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,CAMPBELLS FOREST,VIC,Loddon,Loddon - Elmore,202031032.0,Bendigo Region - North,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,COMET HILL,VIC,Loddon,Loddon - Elmore,202031032.0,Bendigo Region - North,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,EAGLEHAWK,VIC,Loddon,Bendigo,202011019.0,California Gully - Eaglehawk,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,EAGLEHAWK NORTH,VIC,Loddon,Bendigo,202011019.0,California Gully - Eaglehawk,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,JACKASS FLAT,VIC,Loddon,Bendigo,202011019.0,California Gully - Eaglehawk,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,MYERS FLAT,VIC,Loddon,Loddon - Elmore,202031032.0,Bendigo Region - North,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,SAILORS GULLY,VIC,Loddon,Bendigo,202011019.0,California Gully - Eaglehawk,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,SEBASTIAN,VIC,Loddon,Loddon - Elmore,202031032.0,Bendigo Region - North,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,WHIPSTICK,VIC,Loddon,Bendigo,202011025.0,White Hills - Ascot,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3556,WOODVALE,VIC,Loddon,Loddon - Elmore,202031032.0,Bendigo Region - North,"['CALIFORNIA GULLY', 'CAMPBELLS FOREST', 'EAGLEHAWK', 'EAGLEHAWK NORTH', 'JACKASS FLAT', 'MYERS FLAT', 'SAILORS GULLY', 'SEBASTIAN', 'WHIPSTICK', 'WOODVALE']"
3557,BARNADOWN,VIC,Greater Bendigo,Loddon - Elmore,202031032.0,Bendigo Region - North,"['BARNADOWN', 'FOSTERVILLE', 'GOORNONG', 'MUSKERRY']"
3557,FOSTERVILLE,VIC,Greater Bendigo,Loddon - Elmore,202031032.0,Bendigo Region - North,"['BARNADOWN', 'FOSTERVILLE', 'GOORNONG', 'MUSKERRY']"
3557,GOORNONG,VIC,Greater Bendigo,Loddon - Elmore,202031032.0,Bendigo Region - North,"['BARNADOWN', 'FOSTERVILLE', 'GOORNONG', 'MUSKERRY']"
3557,MUSKERRY,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['BARNADOWN', 'FOSTERVILLE', 'GOORNONG', 'MUSKERRY']"
3557,MUSKERRY EAST,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['BARNADOWN', 'FOSTERVILLE', 'GOORNONG', 'MUSKERRY']"
3558,BURNEWANG,VIC,Loddon,Campaspe,216011410.0,Rushworth,"['BURNEWANG', 'COROP WEST', 'ELMORE', 'HUNTER', 'RUNNYMEDE']"
3558,COROP WEST,VIC,Loddon,Campaspe,216011410.0,Rushworth,"['BURNEWANG', 'COROP WEST', 'ELMORE', 'HUNTER', 'RUNNYMEDE']"
3558,CREEK VIEW,VIC,Loddon,Bendigo,202011025.0,White Hills - Ascot,"['BURNEWANG', 'COROP WEST', 'ELMORE', 'HUNTER', 'RUNNYMEDE']"
3558,ELMORE,VIC,Loddon,Loddon - Elmore,202031032.0,Bendigo Region - North,"['BURNEWANG', 'COROP WEST', 'ELMORE', 'HUNTER', 'RUNNYMEDE']"
3558,HUNTER,VIC,Loddon,Loddon - Elmore,202031032.0,Bendigo Region - North,"['BURNEWANG', 'COROP WEST', 'ELMORE', 'HUNTER', 'RUNNYMEDE']"
3558,RUNNYMEDE,VIC,Loddon,Campaspe,216011410.0,Rushworth,"['BURNEWANG', 'COROP WEST', 'ELMORE', 'HUNTER', 'RUNNYMEDE']"
3559,AVONMORE,VIC,Greater Bendigo,Loddon - Elmore,202031032.0,Bendigo Region - North,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3559,BURRAMBOOT,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3559,COLBINABBIN,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3559,COROP,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3559,GOBARUP,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3559,LYNDALE,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3559,MAYREEF,VIC,Greater Bendigo,Loddon - Elmore,202031032.0,Bendigo Region - North,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3559,RUNNYMEDE,VIC,Greater Bendigo,Campaspe,216011410.0,Rushworth,"['AVONMORE', 'BURRAMBOOT', 'COLBINABBIN', 'COROP', 'GOBARUP']"
3561,BALLENDELLA,VIC,Greater Bendigo,Campaspe,216011409.0,Rochester,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,BAMAWM,VIC,Greater Bendigo,Campaspe,216011408.0,Lockington - Gunbower,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,BAMAWM EXTENSION,VIC,Greater Bendigo,Campaspe,216011408.0,Lockington - Gunbower,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,BONN,VIC,Greater Bendigo,Campaspe,216011409.0,Rochester,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,DIGGORA,VIC,Greater Bendigo,Campaspe,216011408.0,Lockington - Gunbower,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,DIGGORA WEST,VIC,Greater Bendigo,Campaspe,216011408.0,Lockington - Gunbower,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,FAIRY DELL,VIC,Greater Bendigo,Campaspe,216011409.0,Rochester,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,NANNEELLA,VIC,Greater Bendigo,Campaspe,216011409.0,Rochester,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,ROCHESTER,VIC,Greater Bendigo,Campaspe,216011409.0,Rochester,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,ROCHESTER WEST,VIC,Greater Bendigo,Campaspe,216011409.0,Rochester,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,THE SETTLEMENT,VIC,Greater Bendigo,Campaspe,216011408.0,Lockington - Gunbower,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3561,TIMMERING,VIC,Greater Bendigo,Campaspe,216011407.0,Kyabram,"['BALLENDELLA', 'BAMAWM', 'BONN', 'DIGGORA', 'FAIRY DELL', 'NANNEELLA', 'ROCHESTER', 'TIMMERING']"
3562,TORRUMBARRY,VIC,Campaspe,Campaspe,216011408.0,Lockington - Gunbower,['TORRUMBARRY']
3563,LOCKINGTON,VIC,Campaspe,Campaspe,216011408.0,Lockington - Gunbower,['LOCKINGTON']
3564,BAMAWM EXTENSION,VIC,Moira,Campaspe,216011408.0,Lockington - Gunbower,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,CAMPASPE WEST,VIC,Moira,Campaspe,216011406.0,Echuca,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,ECHUCA,VIC,Moira,Campaspe,216011406.0,Echuca,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,ECHUCA EAST,VIC,Moira,Campaspe,216011406.0,Echuca,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,ECHUCA SOUTH,VIC,Moira,Campaspe,216011406.0,Echuca,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,ECHUCA VILLAGE,VIC,Moira,Campaspe,216011406.0,Echuca,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,ECHUCA WEST,VIC,Moira,Campaspe,216011408.0,Lockington - Gunbower,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,KANYAPELLA,VIC,Moira,Campaspe,216011407.0,Kyabram,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,MCEVOYS,VIC,Moira,Campaspe,216011408.0,Lockington - Gunbower,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,PATHO,VIC,Moira,Campaspe,216011408.0,Lockington - Gunbower,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,PATHO WEST,VIC,Moira,Campaspe,216011408.0,Lockington - Gunbower,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,ROSLYNMEAD,VIC,Moira,Campaspe,216011408.0,Lockington - Gunbower,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,SIMMIE,VIC,Moira,Campaspe,216011406.0,Echuca,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3564,WHARPARILLA,VIC,Moira,Campaspe,216011408.0,Lockington - Gunbower,"['BAMAWM EXTENSION', 'ECHUCA', 'ECHUCA SOUTH', 'ECHUCA VILLAGE', 'ECHUCA WEST', 'KANYAPELLA', 'PATHO', 'ROSLYNMEAD', 'WHARPARILLA']"
3565,KOTTA,VIC,Loddon,Campaspe,216011408.0,Lockington - Gunbower,['KOTTA']
3566,GUNBOWER,VIC,Loddon,Campaspe,216011408.0,Lockington - Gunbower,['GUNBOWER']
3567,HORFIELD,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['HORFIELD', 'LEITCHVILLE']"
3567,LEITCHVILLE,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['HORFIELD', 'LEITCHVILLE']"
3568,BURKES BRIDGE,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['BURKES BRIDGE', 'COHUNA', 'CULLEN', 'DALTONS BRIDGE', 'GANNAWARRA', 'KEELY', 'MACORNA NORTH', 'MCMILLANS', 'MEAD', 'MINCHA WEST', 'WEE WEE RUP']"
3568,COHUNA,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['BURKES BRIDGE', 'COHUNA', 'CULLEN', 'DALTONS BRIDGE', 'GANNAWARRA', 'KEELY', 'MACORNA NORTH', 'MCMILLANS', 'MEAD', 'MINCHA WEST', 'WEE WEE RUP']"
3568,CULLEN,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['BURKES BRIDGE', 'COHUNA', 'CULLEN', 'DALTONS BRIDGE', 'GANNAWARRA', 'KEELY', 'MACORNA NORTH', 'MCMILLANS', 'MEAD', 'MINCHA WEST', 'WEE WEE RUP']"
3568,DALTONS BRIDGE,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['BURKES BRIDGE', 'COHUNA', 'CULLEN', 'DALTONS BRIDGE', 'GANNAWARRA', 'KEELY', 'MACORNA NORTH', 'MCMILLANS', 'MEAD', 'MINCHA WEST', 'WEE WEE RUP']"
3568,GANNAWARRA,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['BURKES BRIDGE', 'COHUNA', 'CULLEN', 'DALTONS BRIDGE', 'GANNAWARRA', 'KEELY', 'MACORNA NORTH', 'MCMILLANS', 'MEAD', 'MINCHA WEST', 'WEE WEE RUP']"
3568,KEELY,VIC,Loddon,Murray River - Swan Hill,215031401.0,Gannawarra,"['BURKES BRIDGE', 'COHUNA', 'CULLEN', 'DALTONS BRIDGE', 'GANNAWARRA', 'KEELY', 'MACORNA NORTH', 'MCMILLANS', 'MEAD', 'MINCHA WEST', 'WEE WEE RUP']"
